position,username,user_id,title,text,highlighs,link,location,sentimen,label,address,latitude,longitude,words,stop_words,stemmed_words,processed
212,elshinta_smg,7.76e+17,Maulana Yusuf (@MaullanaYusuf) / X,"Asuransi Bumiputera udah, sekarang Asuransi Jiwasraya yg butuh bailout. Masalahnya sama, mismanagement.",['Asuransi Bumiputera'],https://twitter.com/maullanayusuf,"JawaTengah,Indonesia",Negatif,0,"Jawa Tengah, Indonesia",-5.6259648,110.371649,"['Asuransi', 'Bumiputera', 'udah', 'sekarang', 'Asuransi', 'Jiwasraya', 'yg', 'butuh', 'bailout', 'Masalahnya', 'sama', 'mismanagement']","['Asuransi', 'Bumiputera', 'udah', 'sekarang', 'Asuransi', 'Jiwasraya', 'yg', 'butuh', 'bailout', 'Masalahnya', 'sama', 'mismanagement']","['asuransi', 'bumiputera', 'udah', 'sekarang', 'asuransi', 'jiwasraya', 'yg', 'butuh', 'bailout', 'masalah', 'sama', 'mismanagement']",asuransi bumiputera udah sekarang asuransi jiwasraya yg butuh bailout masalah sama mismanagement
213,id_laundry,1.16e+18,irvan rahardjo,"SEGERA TERBIT : ROBOHNYA ASURANSI KAMI- Pemailitan Kresna Life ( xvi + 294 hal , IPB Press , 2021 ) Sambutan Ketua @BPKN_RI RI",,,"KotaSurabaya,JawaTimur",Netral,2,"Taman Balai Kota Surabaya, RW 05, Genteng, Ketabang, Genteng, Surabaya, Jawa Timur, 60272, Indonesia",-7.2600876,112.7468261,"['SEGERA', 'TERBIT', 'ROBOHNYA', 'ASURANSI', 'Pemailitan', 'Kresna', 'Life', 'xvi', 'hal', 'IPB', 'Press', 'Sambutan', 'Ketua', 'RI']","['SEGERA', 'TERBIT', 'ROBOHNYA', 'ASURANSI', 'Pemailitan', 'Kresna', 'Life', 'xvi', '', 'IPB', 'Press', 'Sambutan', 'Ketua', 'RI']","['segera', 'terbit', 'roboh', 'asuransi', 'pailit', 'kresna', 'life', 'xvi', '', 'ipb', 'press', 'sambut', 'ketua', 'ri']",segera terbit roboh asuransi pailit kresna life xvi  ipb press sambut ketua ri
214,HADI_GAM76,53261440.0,Kompas.com,"Langkah Banding OJK Hadapi Putusan Pembatalan Pencabutan Izin Usaha Kresna Life. From money.kompas.com Â· 1:41 AM Â· Mar 5, 2024. Â·. 861. Views. 1.",['Kresna Life'],https://twitter.com/kompascom/status/1764828462572052542,"DKI Jakarta,Indonesia",Netral,2,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['Langkah', 'Banding', 'OJK', 'Hadapi', 'Putusan', 'Pembatalan', 'Pencabutan', 'Izin', 'Usaha', 'Kresna', 'Life', 'From', 'AM', 'Mar', 'Views']","['Langkah', 'Banding', 'OJK', 'Hadapi', 'Putusan', 'Pembatalan', 'Pencabutan', 'Izin', 'Usaha', 'Kresna', 'Life', 'From', 'AM', 'Mar', 'Views']","['langkah', 'banding', 'ojk', 'hadap', 'putus', 'batal', 'cabut', 'izin', 'usaha', 'kresna', 'life', 'from', 'am', 'mar', 'views']",langkah banding ojk hadap putus batal cabut izin usaha kresna life from am mar views
215,fathoonn,1.16e+18,kakangnu - mangnu,"Michael Steven Menang Lawan OJK di PTUN, CIU Kresna Life Batal https ... Michael Steven Menang Lawan OJK di PTUN, CIU Kresna Life Batal. From investor.id. 1.","['Kresna Life', 'Kresna Life']",https://twitter.com/kakangnu,"DKI Jakarta,Indonesia",Netral,2,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['Michael', 'Steven', 'Menang', 'Lawan', 'OJK', 'di', 'PTUN', 'CIU', 'Kresna', 'Life', 'Batal', 'https', 'Michael', 'Steven', 'Menang', 'Lawan', 'OJK', 'di', 'PTUN', 'CIU', 'Kresna', 'Life', 'Batal', 'From']","['Michael', 'Steven', 'Menang', 'Lawan', 'OJK', '', 'PTUN', 'CIU', 'Kresna', 'Life', 'Batal', 'https', 'Michael', 'Steven', 'Menang', 'Lawan', 'OJK', '', 'PTUN', 'CIU', 'Kresna', 'Life', 'Batal', 'From']","['michael', 'steven', 'menang', 'lawan', 'ojk', '', 'ptun', 'ciu', 'kresna', 'life', 'batal', 'https', 'michael', 'steven', 'menang', 'lawan', 'ojk', '', 'ptun', 'ciu', 'kresna', 'life', 'batal', 'from']",michael steven menang lawan ojk  ptun ciu kresna life batal https michael steven menang lawan ojk  ptun ciu kresna life batal from
216,aindraku,166261604.0,irvan rahardjo,WEBINAR & Peluncuran Buku ROBOHNYA ASURANSI KAMI Pemailitan Kresna Life Penulis Irvan Rahardjo Kata Pengantar Prof.,['Kresna Life'],https://twitter.com/irvanrahardjo/status/1430724151107411969,Palangkaraya,Netral,2,"Palangka Raya, Kalimantan Tengah, 73112, Indonesia",-2.2072919,113.9164372,"['WEBINAR', 'Peluncuran', 'Buku', 'ROBOHNYA', 'ASURANSI', 'KAMI', 'Pemailitan', 'Kresna', 'Life', 'Penulis', 'Irvan', 'Rahardjo', 'Kata', 'Pengantar', 'Prof']","['WEBINAR', 'Peluncuran', 'Buku', 'ROBOHNYA', 'ASURANSI', 'KAMI', 'Pemailitan', 'Kresna', 'Life', 'Penulis', 'Irvan', 'Rahardjo', 'Kata', 'Pengantar', 'Prof']","['webinar', 'luncur', 'buku', 'roboh', 'asuransi', 'kami', 'pailit', 'kresna', 'life', 'tulis', 'irvan', 'rahardjo', 'kata', 'antar', 'prof']",webinar luncur buku roboh asuransi kami pailit kresna life tulis irvan rahardjo kata antar prof
217,KompasData,771030588.0,Kabinet KM ITB,"[Asuransi Bumiputera Muda] Asuransi setiap mahasiswa ITB! Info lengkap-> datangi loket beasiswa LK,Basement CC Barat.",['Asuransi Bumiputera'],https://twitter.com/KM_ITB/status/730400121624494082,"Palmerah,Jakarta",Netral,2,"Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.1910017,106.7943633,"['Asuransi', 'Bumiputera', 'Muda', 'Asuransi', 'setiap', 'mahasiswa', 'ITB', 'Info', 'datangi', 'loket', 'beasiswa', 'LK', 'Basement', 'CC', 'Barat']","['Asuransi', 'Bumiputera', 'Muda', 'Asuransi', '', 'mahasiswa', 'ITB', 'Info', 'datangi', 'loket', 'beasiswa', 'LK', 'Basement', 'CC', 'Barat']","['asuransi', 'bumiputera', 'muda', 'asuransi', '', 'mahasiswa', 'itb', 'info', 'datang', 'loket', 'beasiswa', 'lk', 'basement', 'cc', 'barat']",asuransi bumiputera muda asuransi  mahasiswa itb info datang loket beasiswa lk basement cc barat
218,akubisalah,450371998.0,Emiyati (@9547bbf363e642e) / X,"Â·. Mar 21, 2015. My love... Image. 1. Emiyati Â· @9547bbf363e642e. Â·. Mar 19, 2015. Selamat & Sukses..Asuransi Bumiputera mendapatkan Customer Royalty Award 2015.",['Asuransi Bumiputera'],https://twitter.com/9547bbf363e642e,"Jakarta Pusat,DKI Jakarta",Netral,2,"Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.18233995,106.8428715,"['Mar', 'My', 'love', 'Image', 'Emiyati', 'Mar', 'Selamat', 'Sukses', 'Asuransi', 'Bumiputera', 'mendapatkan', 'Customer', 'Royalty', 'Award']","['Mar', 'My', 'love', 'Image', 'Emiyati', 'Mar', 'Selamat', 'Sukses', 'Asuransi', 'Bumiputera', 'mendapatkan', 'Customer', 'Royalty', 'Award']","['mar', 'my', 'love', 'image', 'emiyati', 'mar', 'selamat', 'sukses', 'asuransi', 'bumiputera', 'dapat', 'customer', 'royalty', 'award']",mar my love image emiyati mar selamat sukses asuransi bumiputera dapat customer royalty award
219,tero2_boshu,38138724.0,Akikah Jakarta,"Jun 25, 2010 â€” Mella (@ Asuransi bumiputera tj.priok) http://4sq.com/9O7XUa.",['Asuransi bumiputera'],https://mobile.twitter.com/akikahjakarta/status/16982649858,"DKI Jakarta,Indonesia",Netral,2,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['Jun', 'Mella', 'Asuransi', 'bumiputera', 'http']","['Jun', 'Mella', 'Asuransi', 'bumiputera', 'http']","['jun', 'mella', 'asuransi', 'bumiputera', 'http']",jun mella asuransi bumiputera http
220,atkhls,2226044208.0,Akikah Jakarta (@akikahjakarta) / ...,"... No . 25, Jakarta). http://4sq.com/aUkm93. Akikah Jakarta Â· @akikahjakarta. Â·. Jun 25, 2010. Mella (@ Asuransi bumiputera tj.priok) http://4sq.com/9O7XUa.",['Asuransi bumiputera'],https://twitter.com/akikahjakarta,"DKI Jakarta,Indonesia",Netral,2,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['No', 'Jakarta', 'http', 'Akikah', 'Jakarta', 'akikahjakarta', 'Jun', 'Mella', 'Asuransi', 'bumiputera', 'http']","['No', 'Jakarta', 'http', 'Akikah', 'Jakarta', 'akikahjakarta', 'Jun', 'Mella', 'Asuransi', 'bumiputera', 'http']","['no', 'jakarta', 'http', 'akikah', 'jakarta', 'akikahjakarta', 'jun', 'mella', 'asuransi', 'bumiputera', 'http']",no jakarta http akikah jakarta akikahjakarta jun mella asuransi bumiputera http
221,RakyatMerdeka99,7.12e+17,Bambang Suprayitno (@Bambang_Sprytno) ...,"... Bambang Suprayitno Â· @Bambang_Sprytno. Â·. Jul 11, 2013 Â· http://yourinsurancechoice.info/wp-content/uploads/2012/11/logo-asuransi-bumiputera.jpgâ€¦",['asuransi-bumiputera'],https://twitter.com/Bambang_Sprytno,"DKI Jakarta,Indonesia",Netral,2,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['Bambang', 'Suprayitno', 'Jul', 'http']","['Bambang', 'Suprayitno', 'Jul', 'http']","['bambang', 'suprayitno', 'jul', 'http']",bambang suprayitno jul http
222,Taufiqqurrochm7,1.1e+18,ofix_76 - Taufiq Masduqie,"Aktif di IGI Bekasi, Asuransi Jiwasraya, Asuransi Bumiputera, MI. Attaqwa 15 Babelan.",['Asuransi Bumiputera'],https://twitter.com/ofix_76,"Jakarta Pusat,DKI Jakarta",Netral,2,"Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.18233995,106.8428715,"['Aktif', 'di', 'IGI', 'Bekasi', 'Asuransi', 'Jiwasraya', 'Asuransi', 'Bumiputera', 'MI', 'Attaqwa', 'Babelan']","['Aktif', '', 'IGI', 'Bekasi', 'Asuransi', 'Jiwasraya', 'Asuransi', 'Bumiputera', 'MI', 'Attaqwa', 'Babelan']","['aktif', '', 'igi', 'bekas', 'asuransi', 'jiwasraya', 'asuransi', 'bumiputera', 'mi', 'attaqwa', 'babelan']",aktif  igi bekas asuransi jiwasraya asuransi bumiputera mi attaqwa babelan
223,ThenBagoess,8.09e+17,ZidneyMelan - Mee_Lan,"... Hotel Gorontalo) http://4sq.com/UjM9FM Â· Mee_Lan Â· @ZidneyMelan. Â·. Jul 16, 2014. I'm at Asuransi bumiputera (Gorontalo) http://4sq.com/1p4XjI0. Image.",['Asuransi bumiputera'],https://twitter.com/zidneymelan,"Bogor,Indonesia",Netral,2,"Bogor, Jawa Barat, 16121, Indonesia",-6.5962986,106.7972421,"['Hotel', 'Gorontalo', 'http', 'ZidneyMelan', 'Jul', 'I', 'at', 'Asuransi', 'bumiputera', 'Gorontalo', 'http', 'Image']","['Hotel', 'Gorontalo', 'http', 'ZidneyMelan', 'Jul', 'I', 'at', 'Asuransi', 'bumiputera', 'Gorontalo', 'http', 'Image']","['hotel', 'gorontalo', 'http', 'zidneymelan', 'jul', 'i', 'at', 'asuransi', 'bumiputera', 'gorontalo', 'http', 'image']",hotel gorontalo http zidneymelan jul i at asuransi bumiputera gorontalo http image
224,Stefanu33053489,1.03e+18,juniari sandi (@juniarisandi) / X,"Di bantu Commentnya.... 1. juniari sandi Â· @juniarisandi. Â·. Mar 16, 2014. Kontes Foto â€œFUNWALK 102 Tahun Asuransi Bumiputera"" http://woobox.com/bmvn7g/6y418a.",['Asuransi Bumiputera'],https://twitter.com/juniarisandi,SeiPetani36MedanIndonesia,Netral,2,"Jalan Sei Petani, D A R A T, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara, 20122, Indonesia",3.5761838,98.659141,"['Di', 'bantu', 'Commentnya', 'juniari', 'sandi', 'juniarisandi', 'Mar', 'Kontes', 'Foto', 'Tahun', 'Asuransi', 'Bumiputera', 'http']","['Di', 'bantu', 'Commentnya', 'juniari', 'sandi', 'juniarisandi', 'Mar', 'Kontes', 'Foto', 'Tahun', 'Asuransi', 'Bumiputera', 'http']","['di', 'bantu', 'commentnya', 'juniari', 'sandi', 'juniarisandi', 'mar', 'kontes', 'foto', 'tahun', 'asuransi', 'bumiputera', 'http']",di bantu commentnya juniari sandi juniarisandi mar kontes foto tahun asuransi bumiputera http
225,marfaumi,277309562.0,riski prasojo (@riskiprasojo) / X,"... @riskiprasojo Â· http://m.detik.com/finance/read/2013/09/30/163236/2373471/5/ojk-asuransi-bumiputera-tengah-bermasalah-perlu-perbaikan-segeraâ€¦""we'll wait n see.",['asuransi-bumiputera'],https://twitter.com/riskiprasojo,"DKI Jakarta,Indonesia",Netral,2,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['riskiprasojo', 'http', 'we', 'wait', 'n', 'see']","['riskiprasojo', 'http', 'we', 'wait', 'n', 'see']","['riskiprasojo', 'http', 'we', 'wait', 'n', 'see']",riskiprasojo http we wait n see
226,KompasData,771030588.0,Pemegang Polis Griya Makmur Wanaartha Life dapat ...,"Pemegang Polis Griya Makmur Wanaartha Life dapat Tanah dan Bangunan, Cek Syaratnya https://t.co/OYHFBFw0le.",['Wanaartha Life'],https://twitter.com/Bisniscom/status/1747491324587352231,"Palmerah,Jakarta",Positif,1,"Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.1910017,106.7943633,"['Pemegang', 'Polis', 'Griya', 'Makmur', 'Wanaartha', 'Life', 'dapat', 'Tanah', 'dan', 'Bangunan', 'Cek', 'Syaratnya', 'https']","['Pemegang', 'Polis', 'Griya', 'Makmur', 'Wanaartha', 'Life', '', 'Tanah', '', 'Bangunan', 'Cek', 'Syaratnya', 'https']","['pegang', 'polis', 'griya', 'makmur', 'wanaartha', 'life', '', 'tanah', '', 'bangun', 'cek', 'syarat', 'https']",pegang polis griya makmur wanaartha life  tanah  bangun cek syarat https
227,itechcourse,7.16e+17,Begini Kabar Terbaru Pembayaran Polis Korban Asuransi ...,Tim Likuidasi PT Asuransi Jiwa Adisarana Wanaartha (Wanaartha Life) mengundang pemegang polis (pempol) untuk membahas tata cara pembayaranÂ ...,['Wanaartha Life'],https://twitter.com/cnbcindonesia/status/1751809222541763051,"KotaMetro,Lampung",Positif,1,"Alun-alun Kota Metro, Metro, Lampung, Indonesia",-5.11471345,105.3083226,"['Tim', 'Likuidasi', 'PT', 'Asuransi', 'Jiwa', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life', 'mengundang', 'pemegang', 'polis', 'pempol', 'untuk', 'membahas', 'tata', 'cara', 'pembayaranÂ']","['Tim', 'Likuidasi', 'PT', 'Asuransi', 'Jiwa', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life', 'mengundang', 'pemegang', 'polis', 'pempol', '', 'membahas', 'tata', 'cara', 'pembayaranÂ']","['tim', 'likuidasi', 'pt', 'asuransi', 'jiwa', 'adisarana', 'wanaartha', 'wanaartha', 'life', 'undang', 'pegang', 'polis', 'pempol', '', 'bahas', 'tata', 'cara', 'bayar']",tim likuidasi pt asuransi jiwa adisarana wanaartha wanaartha life undang pegang polis pempol  bahas tata cara bayar
228,Muhammad_RM16,602755138.0,OJK Minta DPO Kasus Wanaartha Life Evelina Pietruschka ...,OJK Minta DPO Kasus Wanaartha Life Evelina Pietruschka Balik ke Indonesia https://t.co/KyV4eS6HYC.,['Wanaartha Life'],https://twitter.com/Bisniscom/status/1760713212901871982,"Banten,Indonesia",Positif,1,"Banten, Indonesia",-6.47800285,105.5410285,"['OJK', 'Minta', 'DPO', 'Kasus', 'Wanaartha', 'Life', 'Evelina', 'Pietruschka', 'Balik', 'ke', 'Indonesia', 'https']","['OJK', 'Minta', 'DPO', 'Kasus', 'Wanaartha', 'Life', 'Evelina', 'Pietruschka', 'Balik', '', 'Indonesia', 'https']","['ojk', 'minta', 'dpo', 'kasus', 'wanaartha', 'life', 'evelina', 'pietruschka', 'balik', '', 'indonesia', 'https']",ojk minta dpo kasus wanaartha life evelina pietruschka balik  indonesia https
229,raya_1117,4761293701.0,Tim Likuidasi Wanaartha Life Siap Cairkan Aset Investasi ...,Tim Likuidasi Wanaartha Life Siap Cairkan Aset Investasi Obligasi https://t.co/sOtIIvkfCl.,['Wanaartha Life'],https://twitter.com/Bisniscom/status/1755422722359001445,"Makassar,Indonesia",Positif,1,"Makassar ????, Galesong Selatan, Sulawesi Selatan, 90115, Indonesia",-5.1342962,119.4124282,"['Tim', 'Likuidasi', 'Wanaartha', 'Life', 'Siap', 'Cairkan', 'Aset', 'Investasi', 'Obligasi', 'https']","['Tim', 'Likuidasi', 'Wanaartha', 'Life', 'Siap', 'Cairkan', 'Aset', 'Investasi', 'Obligasi', 'https']","['tim', 'likuidasi', 'wanaartha', 'life', 'siap', 'cair', 'aset', 'investasi', 'obligasi', 'https']",tim likuidasi wanaartha life siap cair aset investasi obligasi https
230,sirodjudin01,7.51e+17,Lyn (@Lolypop502) / X,Tim Likuidasi Wanaartha Life Siap Cairkan Aset Investasi Obligasi https://t.co/sOtIIvkfCl.,['Wanaartha Life'],https://twitter.com/Lolypop502,"Banjarnegara,Indonesia",Positif,1,"Banjarnegara, Jawa Tengah, Indonesia",-7.3558733,109.6600728,"['Tim', 'Likuidasi', 'Wanaartha', 'Life', 'Siap', 'Cairkan', 'Aset', 'Investasi', 'Obligasi', 'https']","['Tim', 'Likuidasi', 'Wanaartha', 'Life', 'Siap', 'Cairkan', 'Aset', 'Investasi', 'Obligasi', 'https']","['tim', 'likuidasi', 'wanaartha', 'life', 'siap', 'cair', 'aset', 'investasi', 'obligasi', 'https']",tim likuidasi wanaartha life siap cair aset investasi obligasi https
231,SiNiel1,1.03e+18,Ini Kabar Terbaru Asuransi Bermasalah Kresna Life & ...,OJK telah memberi sanksi Pencabutan Izin Usaha (CIU) ke PT Asuransi Jiwa Adisarana Wanaartha (Wanaartha Life) dan PT Asuransi Jiwa Kresna (Â ...,['Wanaartha Life'],https://twitter.com/cnbcindonesia/status/1719986437133943099,Kalimantan Barat,Positif,1,"Kalimantan Barat, Indonesia",-0.1322387,111.0968901,"['OJK', 'telah', 'memberi', 'sanksi', 'Pencabutan', 'Izin', 'Usaha', 'CIU', 'ke', 'PT', 'Asuransi', 'Jiwa', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life', 'dan', 'PT', 'Asuransi', 'Jiwa', 'Kresna', 'Â']","['OJK', '', 'memberi', 'sanksi', 'Pencabutan', 'Izin', 'Usaha', 'CIU', '', 'PT', 'Asuransi', 'Jiwa', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life', '', 'PT', 'Asuransi', 'Jiwa', 'Kresna', 'Â']","['ojk', '', 'beri', 'sanksi', 'cabut', 'izin', 'usaha', 'ciu', '', 'pt', 'asuransi', 'jiwa', 'adisarana', 'wanaartha', 'wanaartha', 'life', '', 'pt', 'asuransi', 'jiwa', 'kresna', '']",ojk  beri sanksi cabut izin usaha ciu  pt asuransi jiwa adisarana wanaartha wanaartha life  pt asuransi jiwa kresna 
232,BappenasRI,235021856.0,Investor Daily,"Aspan dan Prolife belum sampai tahap pembayaran klaim, sedangkan Wanaartha Life sudah melalui pembayaran klaim tahap 1.",['Wanaartha Life'],https://twitter.com/InvestorID/status/1765697048500957545,www.bappenas.go.id,Positif,1,"Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.1950265,106.8322242,"['Aspan', 'dan', 'Prolife', 'belum', 'sampai', 'tahap', 'pembayaran', 'klaim', 'sedangkan', 'Wanaartha', 'Life', 'sudah', 'melalui', 'pembayaran', 'klaim', 'tahap']","['Aspan', '', 'Prolife', '', '', 'tahap', 'pembayaran', 'klaim', '', 'Wanaartha', 'Life', '', 'melalui', 'pembayaran', 'klaim', 'tahap']","['aspan', '', 'prolife', '', '', 'tahap', 'bayar', 'klaim', '', 'wanaartha', 'life', '', 'lalu', 'bayar', 'klaim', 'tahap']",aspan  prolife   tahap bayar klaim  wanaartha life  lalu bayar klaim tahap
233,itechcourse,7.16e+17,"Peringatan Kesekian, Buron Asuransi Wanaartha Diminta ...",Otoritas Jasa Keuangan (OJK) terus mengawal proses likuidasi dua perusahaan asuransi gagal bayar PT Asuransi Adisarana Wanaartha (Wanaartha Life)Â ...,['Wanaartha Life'],https://twitter.com/cnbcindonesia/status/1760262016428601541,"KotaMetro,Lampung",Positif,1,"Alun-alun Kota Metro, Metro, Lampung, Indonesia",-5.11471345,105.3083226,"['Otoritas', 'Jasa', 'Keuangan', 'OJK', 'terus', 'mengawal', 'proses', 'likuidasi', 'dua', 'perusahaan', 'asuransi', 'gagal', 'bayar', 'PT', 'Asuransi', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life', 'Â']","['Otoritas', 'Jasa', 'Keuangan', 'OJK', 'terus', 'mengawal', 'proses', 'likuidasi', '', 'perusahaan', 'asuransi', 'gagal', 'bayar', 'PT', 'Asuransi', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life', 'Â']","['otoritas', 'jasa', 'uang', 'ojk', 'terus', 'awal', 'proses', 'likuidasi', '', 'usaha', 'asuransi', 'gagal', 'bayar', 'pt', 'asuransi', 'adisarana', 'wanaartha', 'wanaartha', 'life', '']",otoritas jasa uang ojk terus awal proses likuidasi  usaha asuransi gagal bayar pt asuransi adisarana wanaartha wanaartha life 
234,Gunarto55122771,1.1e+18,Voidotid,Manajemen PT Asuransi Jiwa Adisarana Wanaartha (WanaArtha Life) memastikan akan mengutamakan kepentingan nasabah atau pemegang polis.,['WanaArtha Life'],https://twitter.com/voidotid/status/1517652983491665920,"Makassar,Indonesia",Positif,1,"Makassar ????, Galesong Selatan, Sulawesi Selatan, 90115, Indonesia",-5.1342962,119.4124282,"['Manajemen', 'PT', 'Asuransi', 'Jiwa', 'Adisarana', 'Wanaartha', 'WanaArtha', 'Life', 'memastikan', 'akan', 'mengutamakan', 'kepentingan', 'nasabah', 'atau', 'pemegang', 'polis']","['Manajemen', 'PT', 'Asuransi', 'Jiwa', 'Adisarana', 'Wanaartha', 'WanaArtha', 'Life', 'memastikan', '', 'mengutamakan', 'kepentingan', 'nasabah', '', 'pemegang', 'polis']","['manajemen', 'pt', 'asuransi', 'jiwa', 'adisarana', 'wanaartha', 'wanaartha', 'life', 'pasti', '', 'utama', 'penting', 'nasabah', '', 'pegang', 'polis']",manajemen pt asuransi jiwa adisarana wanaartha wanaartha life pasti  utama penting nasabah  pegang polis
235,DamaiNegeriku1,1.14e+18,Chanra (@Chanra25111696) / X,Otoritas Jasa Keuangan (OJK) terus mengawal proses likuidasi dua perusahaan asuransi gagal bayar PT Asuransi Adisarana Wanaartha (Wanaartha Life). 2. 2.,['Wanaartha Life'],https://twitter.com/Chanra25111696,"Jakarta Pusat,DKI Jakarta",Positif,1,"Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.18233995,106.8428715,"['Otoritas', 'Jasa', 'Keuangan', 'OJK', 'terus', 'mengawal', 'proses', 'likuidasi', 'dua', 'perusahaan', 'asuransi', 'gagal', 'bayar', 'PT', 'Asuransi', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life']","['Otoritas', 'Jasa', 'Keuangan', 'OJK', 'terus', 'mengawal', 'proses', 'likuidasi', '', 'perusahaan', 'asuransi', 'gagal', 'bayar', 'PT', 'Asuransi', 'Adisarana', 'Wanaartha', 'Wanaartha', 'Life']","['otoritas', 'jasa', 'uang', 'ojk', 'terus', 'awal', 'proses', 'likuidasi', '', 'usaha', 'asuransi', 'gagal', 'bayar', 'pt', 'asuransi', 'adisarana', 'wanaartha', 'wanaartha', 'life']",otoritas jasa uang ojk terus awal proses likuidasi  usaha asuransi gagal bayar pt asuransi adisarana wanaartha wanaartha life
236,KompasData,771030588.0,Robert ST (@RobertS24601054) / X,"Tak Hanya Blokir dan Sita Aset, Polisi Juga Jemput Paksa Tersangka Wanaartha Life di Luar Negeri -... From m.tribunnews.com.",['Wanaartha Life'],https://twitter.com/RobertS24601054,"DKI Jakarta,Indonesia",Positif,1,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,"['Tak', 'Hanya', 'Blokir', 'dan', 'Sita', 'Aset', 'Polisi', 'Juga', 'Jemput', 'Paksa', 'Tersangka', 'Wanaartha', 'Life', 'di', 'Luar', 'Negeri', 'From']","['Tak', 'Hanya', 'Blokir', '', 'Sita', 'Aset', 'Polisi', 'Juga', 'Jemput', 'Paksa', 'Tersangka', 'Wanaartha', 'Life', '', 'Luar', 'Negeri', 'From']","['tak', 'hanya', 'blokir', '', 'sita', 'aset', 'polisi', 'juga', 'jemput', 'paksa', 'sangka', 'wanaartha', 'life', '', 'luar', 'negeri', 'from']",tak hanya blokir  sita aset polisi juga jemput paksa sangka wanaartha life  luar negeri from
237,renandabachtar,74103498.0,Mutie Septianingsih,"""Silaturahim.."" WanaArtha Life terima kasih Pak nasihatnya, berkah kita semua @haikal_hassan @haikalbaras.",['WanaArtha Life'],https://twitter.com/MutieHaryanto/status/758601934320246785,"Balikpapan,Indonesia",Positif,1,"Balikpapan, Kalimantan Timur, 76128, Indonesia",-1.2398711,116.8593379,"['Silaturahim', 'WanaArtha', 'Life', 'terima', 'kasih', 'Pak', 'nasihatnya', 'berkah', 'kita', 'semua', 'haikalbaras']","['Silaturahim', 'WanaArtha', 'Life', 'terima', 'kasih', 'Pak', 'nasihatnya', 'berkah', '', 'semua', 'haikalbaras']","['silaturahim', 'wanaartha', 'life', 'terima', 'kasih', 'pak', 'nasihat', 'berkah', '', 'semua', 'haikalbaras']",silaturahim wanaartha life terima kasih pak nasihat berkah  semua haikalbaras
